7,rsmith7,Running
6,rsmith7,Table Tennis
5,rsmith7,Tennis
8,abyford9,Cycling
0,abyford9,Powerlifting
2,abyford9,Basketball
1,abyford9,Soccer
6,abyford9,Table Tennis
8,mcook3,Cycling
1,mcook3,Soccer
4,mcook3,Badminton
7,mcook3,Running
4,pmiller6,Badminton
5,pmiller6,Tennis
6,pmiller6,Table Tennis
0,pmiller6,Powerlifting
7,pmiller6,Running
4,smick1,Badminton
1,smick1,Soccer
3,smick1,Football
0,mpittman5,Powerlifting
8,mpittman5,Cycling
8,kcoon0,Cycling
6,kcoon0,Table Tennis
1,kcoon0,Soccer
7,abrookskennedy1,Running
8,abrookskennedy1,Cycling
3,abrookskennedy1,Football
1,abrookskennedy1,Soccer
5,hloeza6,Tennis
6,sdavis9,Table Tennis
2,sdavis9,Basketball
3,sdavis9,Football
8,sdavis9,Cycling
1,sdavis9,Soccer
3,pguido8,Football
5,pguido8,Tennis
1,pguido8,Soccer
0,pguido8,Powerlifting
5,tnewman7,Tennis
1,tnewman7,Soccer
2,tnewman7,Basketball
3,tnewman7,Football
0,mswiney0,Powerlifting
8,mswiney0,Cycling
4,mswiney0,Badminton
6,mswiney0,Table Tennis
5,mswiney0,Tennis
5,rhaynes0,Tennis
2,splymel9,Basketball
8,splymel9,Cycling
7,splymel9,Running
5,splymel9,Tennis
3,splymel9,Football
6,jfarias4,Table Tennis
3,jfarias4,Football
7,jfarias4,Running
5,grich2,Tennis
0,grich2,Powerlifting
3,grich2,Football
6,grich2,Table Tennis
5,bstewart2,Tennis
0,bstewart2,Powerlifting
6,bstewart2,Table Tennis
7,bstewart2,Running
8,mbratcher4,Cycling
0,mbratcher4,Powerlifting
0,tweltha1,Powerlifting
2,tweltha1,Basketball
5,tweltha1,Tennis
7,tweltha1,Running
8,tweltha1,Cycling
7,cdiamond6,Running
8,cdiamond6,Cycling
1,cdiamond6,Soccer
3,cdiamond6,Football
5,cdiamond6,Tennis
0,kbennett5,Powerlifting
2,kbennett5,Basketball
2,ccorry3,Basketball
5,ccorry3,Tennis
0,ccorry3,Powerlifting
7,ccorry3,Running
3,ccorry3,Football
5,abounds4,Tennis
2,abounds4,Basketball
3,abounds4,Football
6,abounds4,Table Tennis
8,abounds4,Cycling
2,mhinton8,Basketball
8,mhinton8,Cycling
1,mhinton8,Soccer
1,ecraven5,Soccer
5,ecraven5,Tennis
7,ecraven5,Running
0,csmith3,Powerlifting
7,csmith3,Running
3,csmith3,Football
7,mwarren3,Running
7,btosten4,Running
2,btosten4,Basketball
3,btosten4,Football
5,rstcharles4,Tennis
1,rstcharles4,Soccer
8,rstcharles4,Cycling
2,wworkman1,Basketball
3,wworkman1,Football
1,wworkman1,Soccer
0,wworkman1,Powerlifting
4,lgagne3,Badminton
7,lgagne3,Running
5,lgagne3,Tennis
8,scannon5,Cycling
5,scannon5,Tennis
6,mpaquette9,Table Tennis
8,mpaquette9,Cycling
5,mpaquette9,Tennis
1,bmitchell9,Soccer
0,bmitchell9,Powerlifting
2,bmitchell9,Basketball
3,bmitchell9,Football
7,bmitchell9,Running
1,hwilliams5,Soccer
5,hwilliams5,Tennis
0,hwilliams5,Powerlifting
8,remery3,Cycling
4,remery3,Badminton
6,remery3,Table Tennis
3,remery3,Football
8,avargas8,Cycling
3,avargas8,Football
4,avargas8,Badminton
5,avargas8,Tennis
4,fthrope8,Badminton
5,fthrope8,Tennis
3,arall6,Football
2,arall6,Basketball
4,arall6,Badminton
5,arall6,Tennis
6,arall6,Table Tennis
0,eschubert2,Powerlifting
6,eschubert2,Table Tennis
3,eschubert2,Football
5,eschubert2,Tennis
4,iwagner8,Badminton
5,iwagner8,Tennis
0,iwagner8,Powerlifting
6,iwagner8,Table Tennis
2,mlobendahn7,Basketball
5,mlobendahn7,Tennis
0,mlobendahn7,Powerlifting
1,lmills6,Soccer
3,lmills6,Football
7,lmills6,Running
5,lmills6,Tennis
4,lmills6,Badminton
8,ssowell6,Cycling
3,ssowell6,Football
7,aruse0,Running
2,aruse0,Basketball
1,aruse0,Soccer
3,lholcomb1,Football
0,rrempel5,Powerlifting
6,rrempel5,Table Tennis
8,rrempel5,Cycling
2,rrempel5,Basketball
5,mdostie9,Tennis
2,bswanson0,Basketball
3,bswanson0,Football
7,bswanson0,Running
6,bswanson0,Table Tennis
4,bswanson0,Badminton
2,jwoods7,Basketball
6,jwoods7,Table Tennis
8,jwoods7,Cycling
3,jwoods7,Football
0,jruss0,Powerlifting
2,jruss0,Basketball
8,jruss0,Cycling
1,jruss0,Soccer
2,esimons9,Basketball
1,esimons9,Soccer
6,esimons9,Table Tennis
8,esimons9,Cycling
4,esimons9,Badminton
6,crojas6,Table Tennis
5,ccarlson2,Tennis
1,ccarlson2,Soccer
8,ccarlson2,Cycling
7,eerwin9,Running
3,bhardy7,Football
7,bhardy7,Running
1,bhardy7,Soccer
8,bhardy7,Cycling
8,esykes9,Cycling
2,esykes9,Basketball
4,frufe2,Badminton
1,frufe2,Soccer
3,frufe2,Football
6,colive0,Table Tennis
7,colive0,Running
0,colive0,Powerlifting
8,colive0,Cycling
5,wgreen4,Tennis
8,wgreen4,Cycling
7,lgonzales1,Running
4,lgonzales1,Badminton
1,lgonzales1,Soccer
5,lgonzales1,Tennis
2,lgonzales1,Basketball
5,gconditt8,Tennis
2,gconditt8,Basketball
7,cgonzalez8,Running
4,cgonzalez8,Badminton
1,cgonzalez8,Soccer
2,cgonzalez8,Basketball
6,jelizondo3,Table Tennis
5,jelizondo3,Tennis
7,jelizondo3,Running
8,jelizondo3,Cycling
0,jelizondo3,Powerlifting
0,jharriman5,Powerlifting
8,jharriman5,Cycling
1,jharriman5,Soccer
7,jharriman5,Running
0,rbarnett5,Powerlifting
3,rbarnett5,Football
7,rbarnett5,Running
6,rbarnett5,Table Tennis
2,rbarnett5,Basketball
1,eburns0,Soccer
6,eburns0,Table Tennis
2,eburns0,Basketball
0,mmills6,Powerlifting
5,mmills6,Tennis
4,cspencer8,Badminton
5,cspencer8,Tennis
2,cspencer8,Basketball
3,cspencer8,Football
7,cspencer8,Running
5,hdolejsi2,Tennis
0,hdolejsi2,Powerlifting
8,aboyer1,Cycling
7,aboyer1,Running
0,aboyer1,Powerlifting
8,mpatterson1,Cycling
0,mpatterson1,Powerlifting
5,afinch4,Tennis
3,afinch4,Football
7,mlardner9,Running
4,mlardner9,Badminton
3,spatterson8,Football
8,rnoonan7,Cycling
2,rnoonan7,Basketball
7,rnoonan7,Running
3,wdabney8,Football
7,wdabney8,Running
6,svanausdal5,Table Tennis
1,gmcdaniel7,Soccer
0,gmcdaniel7,Powerlifting
6,rhowell0,Table Tennis
2,rhowell0,Basketball
5,rhowell0,Tennis
4,rhowell0,Badminton
3,rlatta1,Football
7,rlatta1,Running
1,rlatta1,Soccer
8,rlatta1,Cycling
3,jluna7,Football
5,jluna7,Tennis
1,jluna7,Soccer
3,jzaldivar4,Football
5,jzaldivar4,Tennis
5,ewright3,Tennis
0,cjackson7,Powerlifting
8,cjackson7,Cycling
5,cjackson7,Tennis
3,mkeena0,Football
1,mkeena0,Soccer
7,mkeena0,Running
2,mkeena0,Basketball
6,mkeena0,Table Tennis
4,bking5,Badminton
2,bking5,Basketball
6,kmendez0,Table Tennis
2,kmendez0,Basketball
1,dswaney2,Soccer
8,dswaney2,Cycling
7,dswaney2,Running
6,dswaney2,Table Tennis
2,dswaney2,Basketball
7,dpatel6,Running
4,dpatel6,Badminton
3,dpatel6,Football
4,jlambert9,Badminton
0,jlambert9,Powerlifting
6,mcampbell3,Table Tennis
7,ejohnson7,Running
1,ejohnson7,Soccer
6,ejohnson7,Table Tennis
4,fwilde6,Badminton
2,fwilde6,Basketball
2,vpenrod2,Basketball
5,vpenrod2,Tennis
1,vpenrod2,Soccer
4,lbowling9,Badminton
3,lbowling9,Football
0,lbowling9,Powerlifting
0,sgray2,Powerlifting
6,sgray2,Table Tennis
8,sgray2,Cycling
4,sgray2,Badminton
3,mgiardina7,Football
5,mgiardina7,Tennis
8,vstamp7,Cycling
2,vstamp7,Basketball
4,vstamp7,Badminton
5,vstamp7,Tennis
0,emilburn6,Powerlifting
1,emilburn6,Soccer
8,emilburn6,Cycling
6,emilburn6,Table Tennis
1,rbryson7,Soccer
8,rbryson7,Cycling
7,rbryson7,Running
7,dedenfield2,Running
0,dedenfield2,Powerlifting
2,dedenfield2,Basketball
7,cdavis2,Running
0,cdavis2,Powerlifting
5,tclark9,Tennis
5,mbell1,Tennis
3,mbell1,Football
1,mbell1,Soccer
0,mbell1,Powerlifting
8,mbell1,Cycling
7,tmiller2,Running
3,tmiller2,Football
1,tmiller2,Soccer
3,lwaldeck0,Football
4,lwaldeck0,Badminton
6,lwaldeck0,Table Tennis
0,lwaldeck0,Powerlifting
8,tsell8,Cycling
1,mwierzbicki9,Soccer
0,mwierzbicki9,Powerlifting
4,mwierzbicki9,Badminton
1,rparish6,Soccer
4,rparish6,Badminton
2,rparish6,Basketball
7,rparish6,Running
0,kflanagan3,Powerlifting
6,lbrewer1,Table Tennis
7,lbrewer1,Running
8,lbrewer1,Cycling
2,wgalvan1,Basketball
4,wgalvan1,Badminton
5,wgalvan1,Tennis
6,jbarron3,Table Tennis
3,jbarron3,Football
1,jbarron3,Soccer
1,aledesma8,Soccer
6,aledesma8,Table Tennis
0,aledesma8,Powerlifting
5,aledesma8,Tennis
8,aledesma8,Cycling
4,psandmann1,Badminton
0,psandmann1,Powerlifting
5,calexander3,Tennis
2,calexander3,Basketball
2,lwaddell1,Basketball
5,lwaddell1,Tennis
1,vjones0,Soccer
8,vjones0,Cycling
7,vjones0,Running
0,mmitchell3,Powerlifting
6,rknowles2,Table Tennis
2,rknowles2,Basketball
3,gborgen6,Football
4,gborgen6,Badminton
2,gborgen6,Basketball
5,gborgen6,Tennis
7,gborgen6,Running
3,jspadoni8,Football
3,rmorales2,Football
2,cthompson8,Basketball
0,cthompson8,Powerlifting
2,cdurante6,Basketball
0,cdurante6,Powerlifting
8,rwest1,Cycling
0,rwest1,Powerlifting
1,rwest1,Soccer
7,rwest1,Running
2,rwest1,Basketball
6,ghenderson0,Table Tennis
3,proe5,Football
4,proe5,Badminton
6,proe5,Table Tennis
7,wturk2,Running
2,wturk2,Basketball
8,wturk2,Cycling
6,jwillsey6,Table Tennis
0,jwillsey6,Powerlifting
3,jwillsey6,Football
8,jwillsey6,Cycling
7,jwillsey6,Running
2,tbrown9,Basketball
7,tbrown9,Running
3,tbrown9,Football
6,tbrown9,Table Tennis
1,tbrown9,Soccer
3,pmuth0,Football
0,pmuth0,Powerlifting
1,pmuth0,Soccer
2,pmuth0,Basketball
7,pmuth0,Running
5,abarr1,Tennis
1,abarr1,Soccer
7,abarr1,Running
4,abarr1,Badminton
5,sgarcia6,Tennis
8,sgarcia6,Cycling
3,sgarcia6,Football
7,sgarcia6,Running
4,sgarcia6,Badminton
8,dhebert7,Cycling
7,dhebert7,Running
6,dhebert7,Table Tennis
7,bhickel3,Running
0,bhickel3,Powerlifting
5,nedwards2,Tennis
0,nedwards2,Powerlifting
8,nedwards2,Cycling
7,nedwards2,Running
8,jmorgan9,Cycling
6,jmorgan9,Table Tennis
4,jmorgan9,Badminton
0,ishade0,Powerlifting
2,ishade0,Basketball
3,ishade0,Football
6,jmccormick5,Table Tennis
7,jmccormick5,Running
4,jmccormick5,Badminton
8,jarnold0,Cycling
4,jarnold0,Badminton
0,lshelton8,Powerlifting
7,lshelton8,Running
1,lshelton8,Soccer
3,lshelton8,Football
3,sortiz2,Football
5,sortiz2,Tennis
0,sortiz2,Powerlifting
8,dbyrum0,Cycling
3,dbyrum0,Football
7,dbyrum0,Running
4,jlancaster1,Badminton
1,jlancaster1,Soccer
1,dneira1,Soccer
6,dneira1,Table Tennis
0,dneira1,Powerlifting
4,rneville2,Badminton
3,rneville2,Football
5,rneville2,Tennis
0,rneville2,Powerlifting
1,rneville2,Soccer
3,ddupont5,Football
7,ddupont5,Running
8,ddupont5,Cycling
4,ddupont5,Badminton
0,ddupont5,Powerlifting
5,sthomas4,Tennis
0,sthomas4,Powerlifting
8,sthomas4,Cycling
7,sthomas4,Running
8,kallison4,Cycling
6,kallison4,Table Tennis
7,kallison4,Running
0,kallison4,Powerlifting
1,kallison4,Soccer
5,mjohnson4,Tennis
7,gwatkins2,Running
5,wbenson3,Tennis
3,wbenson3,Football
1,lziegler5,Soccer
5,lziegler5,Tennis
4,lziegler5,Badminton
6,lziegler5,Table Tennis
8,vhales3,Cycling
1,vhales3,Soccer
0,vhales3,Powerlifting
5,vhales3,Tennis
2,vhales3,Basketball
3,kbagley1,Football
5,kbagley1,Tennis
4,csegura6,Badminton
7,csegura6,Running
3,srose0,Football
2,srose0,Basketball
7,srose0,Running
5,srose0,Tennis
5,dpeltier2,Tennis
6,dpeltier2,Table Tennis
3,alitke2,Football
1,alitke2,Soccer
0,alitke2,Powerlifting
7,alitke2,Running
8,alitke2,Cycling
6,dbryant5,Table Tennis
3,dbryant5,Football
5,dbryant5,Tennis
2,alyford9,Basketball
4,alyford9,Badminton
7,alyford9,Running
6,mfloyd9,Table Tennis
5,mfloyd9,Tennis
1,mfloyd9,Soccer
4,lrenteria6,Badminton
2,lrenteria6,Basketball
6,lrenteria6,Table Tennis
2,minciong0,Basketball
7,minciong0,Running
1,minciong0,Soccer
0,minciong0,Powerlifting
8,rglynn9,Cycling
2,rglynn9,Basketball
7,rglynn9,Running
1,lgarza0,Soccer
8,lgarza0,Cycling
7,jjones7,Running
5,jjones7,Tennis
6,dgeraldo6,Table Tennis
5,dgeraldo6,Tennis
4,dgeraldo6,Badminton
3,dgeraldo6,Football
2,dgeraldo6,Basketball
7,jpies4,Running
8,jpies4,Cycling
4,jpies4,Badminton
2,jpies4,Basketball
0,jpies4,Powerlifting
4,rboyd4,Badminton
8,rboyd4,Cycling
5,tmavraganis2,Tennis
7,tmavraganis2,Running
1,tmavraganis2,Soccer
2,tmavraganis2,Basketball
6,tmavraganis2,Table Tennis
0,dpittman1,Powerlifting
5,dpittman1,Tennis
1,dpittman1,Soccer
2,dpittman1,Basketball
0,sthomas5,Powerlifting
3,sthomas5,Football
2,sthomas5,Basketball
4,etorres0,Badminton
8,etorres0,Cycling
7,etorres0,Running
1,etorres0,Soccer
0,pjackson6,Powerlifting
1,pjackson6,Soccer
8,pjackson6,Cycling
0,chendon1,Powerlifting
6,orichmond5,Table Tennis
4,orichmond5,Badminton
4,gcrutcher2,Badminton
3,gcrutcher2,Football
7,mprice3,Running
1,mprice3,Soccer
0,mprice3,Powerlifting
4,jchasten1,Badminton
1,jchasten1,Soccer
3,dyerkey7,Football
2,dyerkey7,Basketball
7,jlong3,Running
2,jlong3,Basketball
3,rmccormick6,Football
2,rmccormick6,Basketball
4,rmccormick6,Badminton
8,rmccormick6,Cycling
1,rmccormick6,Soccer
4,pmyrick3,Badminton
5,pmyrick3,Tennis
1,pmyrick3,Soccer
1,wcooks9,Soccer
0,wcooks9,Powerlifting
5,wcooks9,Tennis
0,nwilcoxon3,Powerlifting
8,nwilcoxon3,Cycling
4,nwilcoxon3,Badminton
7,nwilcoxon3,Running
2,nwilcoxon3,Basketball
5,dlynch6,Tennis
0,dlynch6,Powerlifting
1,dlynch6,Soccer
7,dlynch6,Running
5,smurphy9,Tennis
8,smurphy9,Cycling
6,smurphy9,Table Tennis
7,rkisicki9,Running
8,chutchinson7,Cycling
2,chutchinson7,Basketball
4,chutchinson7,Badminton
1,chutchinson7,Soccer
2,stilley0,Basketball
8,stilley0,Cycling
4,stilley0,Badminton
8,scorkins1,Cycling
6,scorkins1,Table Tennis
6,abrubaker4,Table Tennis
0,abrubaker4,Powerlifting
8,abrubaker4,Cycling
3,abrubaker4,Football
3,mclark1,Football
7,mclark1,Running
6,mclark1,Table Tennis
0,mclark1,Powerlifting
8,mclark1,Cycling
8,showorth8,Cycling
6,showorth8,Table Tennis
6,bangell3,Table Tennis
2,bangell3,Basketball
8,bangell3,Cycling
4,bangell3,Badminton
5,jgross1,Tennis
2,esaari7,Basketball
8,esaari7,Cycling
4,esaari7,Badminton
0,esaari7,Powerlifting
6,jgreen7,Table Tennis
1,jgreen7,Soccer
3,jgreen7,Football
7,jgreen7,Running
5,achasse9,Tennis
7,achasse9,Running
2,vsmith9,Basketball
0,bsmallidge6,Powerlifting
5,bsmallidge6,Tennis
1,bsmallidge6,Soccer
2,bsmallidge6,Basketball
6,bsmallidge6,Table Tennis
3,mdashner9,Football
6,mdashner9,Table Tennis
0,rbush8,Powerlifting
5,rbush8,Tennis
4,rbush8,Badminton
8,rbush8,Cycling
3,sharris2,Football
6,pdaniels1,Table Tennis
3,pdaniels1,Football
2,pdaniels1,Basketball
4,pdaniels1,Badminton
8,pdaniels1,Cycling
1,cprottsman3,Soccer
6,cprottsman3,Table Tennis
3,cprottsman3,Football
0,bmerideth3,Powerlifting
2,bmerideth3,Basketball
4,bmerideth3,Badminton
7,bmerideth3,Running
3,bmerideth3,Football
4,hmoore4,Badminton
3,hmoore4,Football
0,hmoore4,Powerlifting
6,hmoore4,Table Tennis
1,hmoore4,Soccer
7,rfurst7,Running
3,rfurst7,Football
5,rphaneuf7,Tennis
8,rphaneuf7,Cycling
6,rphaneuf7,Table Tennis
4,rphaneuf7,Badminton
1,rphaneuf7,Soccer
0,eroehl2,Powerlifting
5,eroehl2,Tennis
6,eroehl2,Table Tennis
2,eroehl2,Basketball
3,eroehl2,Football
0,alawrence2,Powerlifting
2,ljohnston4,Basketball
6,ljohnston4,Table Tennis
0,ljohnston4,Powerlifting
3,jfranklin6,Football
0,jfranklin6,Powerlifting
2,jfranklin6,Basketball
6,jfranklin6,Table Tennis
8,jfranklin6,Cycling
3,druiz9,Football
4,druiz9,Badminton
2,druiz9,Basketball
8,druiz9,Cycling
5,druiz9,Tennis
3,jdooley2,Football
0,jdooley2,Powerlifting
7,dnowacki0,Running
8,dnowacki0,Cycling
4,dnowacki0,Badminton
3,jmcdonell5,Football
7,jmcdonell5,Running
1,jmcdonell5,Soccer
4,jmcdonell5,Badminton
4,kmurphy0,Badminton
1,kmurphy0,Soccer
0,kmurphy0,Powerlifting
2,lloop1,Basketball
1,lloop1,Soccer
5,lloop1,Tennis
6,lloop1,Table Tennis
6,plucas4,Table Tennis
0,vmertz9,Powerlifting
8,jshadrick6,Cycling
7,jshadrick6,Running
4,jshadrick6,Badminton
0,jshadrick6,Powerlifting
3,jshadrick6,Football
3,jlee9,Football
7,pbonilla7,Running
4,pbonilla7,Badminton
6,pbonilla7,Table Tennis
1,pbonilla7,Soccer
5,pbonilla7,Tennis
4,vvandiford2,Badminton
8,vvandiford2,Cycling
1,vvandiford2,Soccer
3,vvandiford2,Football
4,rdavis4,Badminton
0,rdavis4,Powerlifting
8,rdavis4,Cycling
7,rdavis4,Running
5,rdavis4,Tennis
6,ckennedy7,Table Tennis
7,ckennedy7,Running
8,ckennedy7,Cycling
1,ckennedy7,Soccer
7,erautenberg0,Running
7,icampbell4,Running
1,icampbell4,Soccer
6,rrogers1,Table Tennis
0,rrogers1,Powerlifting
4,lvilven4,Badminton
6,lvilven4,Table Tennis
2,lvilven4,Basketball
7,lvilven4,Running
3,lvilven4,Football
4,mpaige2,Badminton
6,mpaige2,Table Tennis
8,mpaige2,Cycling
5,mpaige2,Tennis
0,dnelson4,Powerlifting
2,dnelson4,Basketball
8,bneal7,Cycling
6,bneal7,Table Tennis
2,bneal7,Basketball
1,bneal7,Soccer
3,bneal7,Football
3,hdouds9,Football
4,hdouds9,Badminton
7,hdouds9,Running
6,malmonte7,Table Tennis
1,malmonte7,Soccer
5,malmonte7,Tennis
4,malmonte7,Badminton
0,malmonte7,Powerlifting
0,jbennett0,Powerlifting
2,jbennett0,Basketball
6,jbennett0,Table Tennis
4,jbennett0,Badminton
8,jbennett0,Cycling
0,dbriggeman1,Powerlifting
5,mlaird3,Tennis
1,mlaird3,Soccer
0,tchatfield7,Powerlifting
8,tchatfield7,Cycling
4,tchatfield7,Badminton
6,tchatfield7,Table Tennis
8,sanderson4,Cycling
6,sanderson4,Table Tennis
2,sanderson4,Basketball
3,sanderson4,Football
3,jturk9,Football
0,jturk9,Powerlifting
4,rleachman9,Badminton
0,rleachman9,Powerlifting
1,rleachman9,Soccer
5,rleachman9,Tennis
4,rharper5,Badminton
0,rharper5,Powerlifting
8,rharper5,Cycling
4,djenkins9,Badminton
7,djenkins9,Running
3,djenkins9,Football
2,djenkins9,Basketball
8,nmartinez0,Cycling
4,mgordon1,Badminton
6,jbrown7,Table Tennis
0,jbrown7,Powerlifting
4,jbrown7,Badminton
8,jbrown7,Cycling
2,jbrown7,Basketball
2,mjenkins7,Basketball
7,mjenkins7,Running
6,mjenkins7,Table Tennis
1,mjenkins7,Soccer
8,mjenkins7,Cycling
7,jdupree1,Running
3,jdupree1,Football
